country,url,category,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Ghana,https://dynamospanish.com/wp-content/uploads/flags/images/Ghana/2/large/Ghana.png,Africa,63.6363636363636,62.5806451612903,52.6849037487335,48.6363636363636,43.7702265372168,43.8608458390177,34.2555994729908,37.3670212765958,41.1764705882353,40.07996001999,44.0460380699424,36.0,35.9147424511545,37.8463296201085,40.1287553648069,37.8004921446148,31.7499233833895,22.0460449699901,18.0453635757171,22.3938771171427,17.6211145337441,10.0790350563159,6.32034331586679,11.5448983362132,18.8146111228152,24.243837597071,36.7116874888784,45.8481233243968,42.2454994120982,41.0858910510339,42.7281781307805,42.4883492637987,45.9935958613923,56.6691201156995,62.0211527377522,57.4230942889947,72.2049441293976,85.4018379695892,80.5995432469935,81.7051040340528,116.048430162968,110.045854160811,97.4892431746551,97.2871457139532,99.6703343472122,98.1715141146279,65.9214438401551,65.3543222852532,69.5142256111434,71.5947385281524,75.3778157916824,86.2954538549695,93.1680351286831,81.6523326182904,88.4514117678381,100.546620043145,89.343282903804,90.6323365120351
Gibraltar,https://dynamospanish.com/wp-content/uploads/flags/images/Gibraltar/2/large/Gibraltar.png,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,https://dynamospanish.com/wp-content/uploads/flags/images/Greece/2/large/Greece.png,Europe,24.6710311475011,24.5189702240667,25.3969577561724,26.7330632895555,26.926352538859,27.9983929303089,28.6438713248247,27.3931715597711,26.7293939874267,27.1472143795091,23.1099432945152,23.3191999373868,25.317664166809,31.7303507050904,35.4769068062614,35.3229907141739,34.8786922444993,34.6615836934354,33.1365956643507,35.5322117114342,44.5858238010235,47.1403354745787,41.8515323822009,41.1755423934634,40.8984853797075,40.3879757055887,42.6520449558576,42.3183569569429,39.6132347161484,40.7838553083406,40.1283071274251,38.5927873229398,38.8225929412009,37.0258986062577,36.1631218934692,37.1078807984061,37.4962334395069,39.2742287484754,42.2682802501338,47.3775984365774,58.4156775406902,56.1399692678095,50.3489962575686,48.1900537175606,49.8984415953514,50.9008641205698,52.8502386406672,57.5243742223839,59.3297157210787,47.7438465419344,52.8290979327057,57.8446200446513,61.8177666440886,63.5191424472248,67.1494536906228,63.3936164816987,61.6398690189873,67.5162659274226
Greenland,https://dynamospanish.com/wp-content/uploads/flags/images/Greenland/2/large/Greenland.png,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2963471520251,88.0234482884761,99.7079265489358,89.6938562419079,94.9670539629143,107.37322125158,85.7573657356888,110.472368234124,130.547942353994,100.978401084907,96.4663038258364,87.2209106662983,83.0652818816091,84.9187221731182,
Grenada,https://dynamospanish.com/wp-content/uploads/flags/images/Grenada/2/large/Grenada.png,Latin America & the Caribbean,,,,,,,,,,,,,,,,,,83.3527166820956,83.44851184885,95.0518691964567,95.547825343518,102.030293966378,93.5111748363702,84.0476399220389,77.5945634434172,85.4335093674343,96.8584480259005,90.6333534185733,87.1874418743858,80.0377287074288,83.3849736577744,82.0150279608441,76.7965731475657,87.0670868814308,88.7945218619372,85.6314845727594,88.7659944992278,89.633290541088,93.9449043835003,100.482140619212,104.965260086782,91.7177798195601,82.3061084589403,83.0766065630468,86.2697127545761,78.3799870444727,80.821745421846,85.1384100637864,79.8488687012203,71.0790203985122,73.0635276815403,75.9877249826076,75.2829977082735,75.7790284035998,119.063470134092,114.721399369239,108.466504929745,
Guatemala,https://dynamospanish.com/wp-content/uploads/flags/images/Guatemala/2/large/Guatemala.png,Latin America & the Caribbean,27.1751655016448,25.4481309044424,25.2098635886674,30.218561925879,33.4770251310157,36.3977795101231,38.0743510462357,35.7206742346061,35.1505743557901,35.2337667735669,36.3497899159664,35.9834744054817,37.4434873649645,41.0867180022296,48.0721191862128,45.2563153130914,49.1558404161987,50.7125262033564,48.7381807815313,47.1996045779966,47.1054869458159,40.6912573677169,33.4748181762585,27.5469590034493,28.1531148030294,24.9322455919306,30.6440192534157,38.1429634270897,38.0399139851033,39.7815461505075,45.8694854703458,39.5202562231777,45.3622490673106,43.7789281525868,42.3708926972021,44.6894303422515,40.392952957301,41.5519511569592,44.4237399632554,46.3605068544295,49.1455879049537,69.5445492213031,66.0318600124235,65.9596499206597,69.0781171579905,66.0486550827249,66.8181865274666,67.8984973556585,64.1252437717789,57.1059792314736,62.1148984971209,63.983914266924,60.9825117867466,58.5485125160424,56.717915109745,51.3062636948269,47.0048783441723,45.6572306721025
Guinea,https://dynamospanish.com/wp-content/uploads/flags/images/Guinea/2/large/Guinea.png,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1643180369758,62.3351029384862,57.9471408982406,60.8795688929043,64.5170190173246,60.9164629864765,50.9478929177529,54.6023190819448,48.6148378191188,45.6441816712025,43.5401737810633,42.4150697005943,48.2106758594876,47.67304857438,53.4817190113594,58.5969097489697,55.4482350732153,51.1421390172418,50.4422180841653,69.8967259161112,69.3863036215547,71.1210387506578,64.1842507208406,69.8153539678789,73.5465665596744,85.9546731151063,86.6743242388843,80.4264444384217,75.8060259099272,72.1397357804024,110.977466880738,146.813720837745
Guinea-Bissau,https://dynamospanish.com/wp-content/uploads/flags/images/Guinea_Bissau/2/large/Guinea_Bissau.png,Africa,,,,,,,,,,,34.1885877661297,38.4700691403331,39.9857277774719,46.7863184324911,44.2667936605201,31.1316202977577,33.2079180614215,41.9065073506554,43.7877947816771,48.7986596675454,54.5294533459001,46.9117173293799,49.1254311964482,38.2628715481871,64.6826229326985,67.4675247107024,37.0703241629844,50.3231539482881,63.6090902275228,55.0802352555989,46.9705027203419,47.7736099873849,55.0143756209272,41.5863006127147,50.7637790022767,46.8104328971993,42.3601714958377,60.8998978595808,50.2865421182266,67.6776475391336,54.8733509134716,48.0175827233051,41.1843995611341,43.2716188054624,44.8451120369809,41.3183809560734,40.4491981374428,54.1418242321587,52.642045005514,54.071875728414,50.1304010558482,56.62100801099,41.1729928426482,44.0803911794169,51.593014183488,59.7815367546742,57.8122244078026,58.9545901556491
Guyana,https://dynamospanish.com/wp-content/uploads/flags/images/Guyana/2/large/Guyana.png,Latin America & the Caribbean,105.688827964359,105.053358443189,101.526032315978,109.060736807169,110.631925726265,112.910344827586,115.149176954732,117.234893016694,113.384113166485,114.68110709988,113.461538461538,113.100514093246,116.235608209578,121.076302729529,134.764847596103,149.785263157895,157.081242848341,141.975637947897,126.181273171886,129.032501319659,174.927049071618,161.233579288264,122.863070539419,110.456403269755,95.5201385736537,109.969230769231,99.516133618255,170.330924594794,131.561143826997,139.874165917183,142.566233995515,233.941284291689,280.361035332078,254.605837652719,222.881987650245,213.327166249643,211.337531280833,209.136670020695,203.843175186952,201.059312753769,206.768600976973,206.412041856444,198.232631317043,189.604735664202,201.450631359998,203.829389590776,128.04192928147,129.146303716304,138.591844293176,122.80385436018,130.491888272018,140.806082724135,148.041510420942,130.043194079429,115.885603467546,101.278287204509,100.327503071529,100.834360976947
Haiti,https://dynamospanish.com/wp-content/uploads/flags/images/Haiti/2/large/Haiti.png,Latin America & the Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8074901808928,32.5376884422111,48.7522666436404,31.1336399762195,37.8478190633142,40.223379852938,36.8959004555049,36.5207867041288,41.9484795102088,46.1098221191029,48.5029171528588,48.1282171268133,63.7527346816079,58.1200538511401,56.9797958758592,59.5176982621311,53.9375766662124,56.3043218005507,58.2843064058534,80.091177440139,76.4239534561208,70.0680666095634,70.5462296683008,71.2500159587371,70.5516896261956,73.3418950483363,75.3270001866243
Honduras,https://dynamospanish.com/wp-content/uploads/flags/images/Honduras/2/large/Honduras.png,Latin America & the Caribbean,44.4212721584984,44.2448062886019,44.5647969052224,46.8064358849342,47.2210065645514,54.0843409023887,58.6962451131921,59.070389566962,62.0284477427335,58.8473009844835,62.0193637621024,60.1915184678523,57.4719836532991,65.3150720720587,76.2203963267279,70.3736654804271,71.8842756633634,74.0940483406424,76.4705928082558,79.0584094838643,81.2938390238925,69.3385352012768,54.727050891561,55.3948676534753,57.7282313949985,54.966343659381,54.8903760681321,48.7898861985537,55.2156523619068,65.3473963097794,77.1476429767887,72.097584896408,68.4468085106383,78.3860020274142,89.6992585406417,91.7775348601594,98.8191696501476,98.0039464457527,100.501149947472,97.0011414340562,120.392164584236,115.943071737954,117.997454450299,122.248277175534,135.461758741854,136.489768018486,133.13183510432,135.070634917917,135.748955193053,96.9050060188904,109.441838241682,122.216902597337,121.188215808285,116.306049247436,112.97509728471,107.26440535424,100.487881072994,102.415772047795
Hong Kong,https://dynamospanish.com/wp-content/uploads/flags/images/Hong_Kong/2/large/Hong_Kong.png,Asia & the Pacific,0.0,173.682092555332,165.005180154253,153.275151050158,153.507738896366,141.087938077833,155.349390841619,156.600969305331,175.043851690558,181.113340536091,178.672206353328,174.509950901391,160.832583118617,164.529242383914,168.475867908552,161.207122547339,168.204129457217,160.190491785383,170.154577883472,177.970734131386,178.007088198637,182.584774568206,169.173235376649,186.329223447978,199.911447677792,197.800293390094,200.307308322284,215.127289307698,231.340382255255,225.195598611893,226.000240297969,231.865133953304,240.13281627495,233.969130299352,237.427997065577,256.89826506739,244.85376438617,233.440294577968,221.133284508369,220.272313145342,247.654020445592,240.848977626932,255.996457369342,292.454655919737,326.841054589054,342.689209524653,359.208661184248,362.14946363969,376.656806171877,348.397554309339,404.770560908659,421.854706554386,430.568530415663,442.620019127299,425.975871734797,389.405949263639,371.707853295519,375.091047180685
Hungary,https://dynamospanish.com/wp-content/uploads/flags/images/Hungary/2/large/Hungary.png,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2710457850948,55.35592533148,53.4749030083565,56.3703873526934,78.2640717810733,83.1866331651518,94.7509508060129,107.209985089616,113.726208050693,136.990371738763,130.697897819683,117.95138503124,116.428384300513,122.982849289836,127.353678299707,149.052826370595,155.20008517063,158.207962673611,144.781390101437,158.352697867102,167.38804373993,166.125856222689,164.343533095777,168.923830422783,171.565870171142,168.992646029172,172.360375441718
Iceland,https://dynamospanish.com/wp-content/uploads/flags/images/Iceland/2/large/Iceland.png,Europe,86.8356934387299,79.6844502264377,86.618494144968,83.5170382782569,75.5839862578465,71.1918644349112,66.711283987204,63.9174289232143,70.9769586138494,84.3625011026343,88.2312697833581,81.2869138188817,71.8073207666254,73.1569020054483,72.5133696649524,74.9172547047348,68.6875984876436,66.6077050543216,70.068736916035,74.7183391438562,70.9668037239795,70.6992758656828,69.0683490282799,77.2070129493453,76.0523451140318,80.3159272036336,73.3134484164796,69.5920722470307,64.4074057833878,64.8018486729189,65.9798425367253,63.834412454778,60.6763283762287,62.3831134797254,66.3817768880755,67.4403701107568,71.9602485342613,70.802464389183,72.3118078039159,69.9358165522767,71.9267627710459,75.6202179459312,70.2022383514259,68.87571296742,70.6590239286797,73.1219530949834,79.4049604064542,75.807056225978,84.5848557919994,89.9819068523318,96.7285984191036,104.762223786677,107.419669812291,102.405224376895,99.538755424011,99.0431243971996,90.419460159231,89.8126111385837
India,https://dynamospanish.com/wp-content/uploads/flags/images/India/2/large/India.png,Asia & the Pacific,11.4198442803182,10.3727381686441,10.3117785497859,10.2981056840365,9.5130155128406,8.61183500109326,10.9320760461896,10.0896886689763,9.07923595773455,7.82869499927117,7.74471932801643,7.75271712258051,7.82002586933664,9.02892671833036,10.9697117187346,12.4273466694445,12.939562958389,12.7849478017781,13.0427413658076,15.0807131626733,15.5520605239858,14.665104712125,14.2794898868823,13.8393989944776,14.1614495827842,13.0404045003695,12.352093886622,12.721449141425,13.6369005283174,15.3326491888688,15.6745215702624,17.1715760586529,18.6328281165997,19.8642133104473,20.2955358698476,23.1153055211588,22.167187148855,22.8645775489333,23.9564845022219,25.0847706476446,27.1923454934195,26.274844602394,29.8283310690189,30.9237436427232,37.9102650424162,42.4853065379616,46.5920286560807,46.1586675610107,53.7633726078589,46.7770261216204,49.6888912550211,55.6238800135119,55.7937217287347,53.8441319466105,48.9221857469873,41.9466799112596,40.3491793055615,40.6420740390851
Indonesia,https://dynamospanish.com/wp-content/uploads/flags/images/Indonesia/2/large/Indonesia.png,Asia & the Pacific,24.0902101486417,24.6756009359711,10.5610066661673,18.4181002243829,25.3171654867877,11.0122311261071,34.8528015194682,25.6428402925218,26.4463204082606,23.841059602649,28.6826347305389,31.062091503268,35.4119193689746,39.5341605709717,50.4183787822189,44.5212576626458,43.0065883478699,43.5701999400338,42.7147630352589,53.6555359183648,52.6540464774445,53.1773002387695,48.6762274326459,56.5592366644233,50.1106199773017,44.7183723110447,41.0095381677863,46.9742478782921,47.2545614222743,49.0818836891175,52.8918614376893,54.8395648805761,57.4274341101528,50.5233858882307,51.877101049475,53.9585900635426,52.264743657148,55.9938588086777,96.1861923602686,62.9439128601924,71.4368759173731,69.7932075256238,59.0794617663723,53.6164937473016,59.761294836691,63.9879358688635,56.6571268148865,54.8292499782075,58.561399631296,45.5121213687054,46.701273875874,50.18001318411,49.5828982992627,48.6373726752889,48.0801755855223,41.9376402415299,37.4388944980601,39.5362353587082
Iran,https://dynamospanish.com/wp-content/uploads/flags/images/Iran/2/large/Iran.png,Asia & the Pacific,31.2375416752534,29.5952435032398,28.1759999529439,27.7909132960169,32.7286498348154,32.6260355695617,33.9069788613906,36.955438385843,37.9919397854271,39.0781431715694,39.6670145432406,44.4280295105261,44.4534498614768,54.0978869190347,71.4046881042502,76.115623426791,65.4350811254835,59.8880783644438,45.694565636603,42.8058267765566,42.4826738672894,40.3131061359741,38.0635168780913,38.7301135163935,27.9341376104901,23.172391141024,14.144853904008,17.8848531377048,21.583978839801,27.9350257077213,37.0805676986049,44.1941716478137,40.3979272522599,46.0408643243596,41.609136398148,35.1442449159705,35.2212991546021,32.6495581116512,29.2282196463069,34.8854141345901,41.2572474637979,40.53556647952,48.1726865520666,50.6791057753257,51.3138573265876,54.4404952635528,53.1673587143849,49.8873069225936,48.2294027741445,43.6995802243586,43.7706437371401,43.1912922954544,47.373055695904,50.3313978617658,44.604420307551,39.017300702637,43.2144600593403,46.0722044382526
Iraq,https://dynamospanish.com/wp-content/uploads/flags/images/Iraq/2/large/Iraq.png,Asia & the Pacific,,,,,,,,,,,57.5219728645789,66.6495901639344,58.4081781672143,70.9362139917695,92.6137198976741,94.9022469365674,93.2824718672516,97.0315113857499,88.3269203363261,93.6170212765957,95.049680737063,93.9119935841507,92.7894484337027,57.552491878615,55.3278491364795,54.9614303414647,42.9388479388479,49.3494318181818,42.4995625816943,44.83508837264,15.1262818163125,3.79114096995166,1.9211456331597,0.544696684469833,0.0995823619218853,0.0209992321838355,0.0268884829090311,106.188169939941,132.243160520961,138.314601242921,125.336595640904,126.780255976775,119.762047746987,154.234525288266,120.233977121676,115.742540308642,89.6505204858719,74.0928530157764,81.0555437123693,78.6873788189898,73.4974796202443,72.1713282233655,73.5489783047157,75.6877192982456,78.2873538011696,75.8428230805913,73.4209949282004,73.9497571422825
Ireland,https://dynamospanish.com/wp-content/uploads/flags/images/Ireland/2/large/Ireland.png,Europe,64.8001372504285,69.7548849735066,66.7473499184124,69.7259674219202,69.7768359751814,73.8007775559928,75.4163262318285,73.8273013291116,78.8544792144789,78.468157150235,74.3369935197931,72.1174736836888,67.5482830247531,75.1456575822427,90.5682170344591,82.9473471491169,91.1292982124886,97.8826363341295,99.592913347979,105.173196349817,102.180740688899,100.853808248425,93.8572548511366,97.6195665127078,108.175913257647,107.632470032987,97.0093074231768,100.623709695207,105.092571526667,112.330807646764,104.903811556769,106.312910607508,109.414432419179,116.463226854307,126.337621433386,135.940345452529,138.703731903305,142.321893795447,157.977943670897,160.144364533401,175.139936863484,175.027333471634,163.770867603312,146.550761246775,146.69765916129,148.277920031908,149.957458397069,153.2939161693,159.635387747843,173.001741948266,189.590170855381,187.534730291933,196.609118430714,193.290657015696,208.170881079995,216.186706609052,221.158015597653,207.890848011672
Israel,https://dynamospanish.com/wp-content/uploads/flags/images/Israel/2/large/Israel.png,Asia & the Pacific,23.0325187608236,22.749721204397,34.5285524568393,34.6552300323048,34.1033672670321,50.7734303912648,49.6147403685092,61.1166253101737,77.6430684852421,80.0475356517388,61.484600463642,62.2447458637651,59.1033460639571,68.2955373506746,64.6065782022438,70.2441301303692,71.0884157641148,74.4219927788687,90.8170752159208,83.6666480665141,84.4887055020647,83.8028057877778,73.1625713648515,67.1381138163625,74.2472358775976,79.9606968920186,70.0725628828781,72.935478458012,63.665994837428,66.4735309858406,64.3503234046426,58.8587059707593,58.0121504845865,63.400077578897,63.1622122938946,62.7405285048475,61.2863710524061,60.4596132786594,59.7539087832639,67.7820884688025,71.2341007767051,65.0183642065126,68.715530378168,70.074941347299,78.1803072796603,81.6976034805462,81.457828566033,81.9620027271907,77.6731230583472,64.0325487006182,67.8909079340675,71.4945336674808,72.102516621926,64.7215837997116,63.0192667344643,59.5292132247128,58.4459742509414,
Italy,https://dynamospanish.com/wp-content/uploads/flags/images/Italy/2/large/Italy.png,Europe,25.3605931414917,25.6554508354128,25.8755409575001,26.5084657772743,25.53170551103,26.4162308524716,27.7056058298763,27.9617832066279,28.5140999078899,30.3906037756984,30.1912584220186,30.4894422046465,31.9205398429225,34.1691483393825,40.9279674122288,37.5152662444838,41.3185519551361,41.937956135554,41.3949819522803,43.8446589686697,43.1044474142936,45.4209512581164,43.6417915602755,40.313096532106,42.5659193832669,42.7680261645398,36.274427598017,35.6718027051722,35.2188914358888,37.1665167474519,36.4332635799018,33.9824506258543,35.0208955815969,37.8752992301677,40.5793871066172,45.8249854769126,42.9828399542971,44.6817471307566,45.2099802774021,44.7251705646909,50.4745186728631,50.208223912999,48.1984169644958,46.2686386863224,47.5436435914844,49.4138148269597,53.292274830165,55.2136471865318,54.7180076742909,45.6091167384025,52.3455973754055,55.582987559596,56.1848797314762,55.4665897544128,55.7597689815536,56.9220625910712,56.3510378458443,59.5145988953453
Jamaica,https://dynamospanish.com/wp-content/uploads/flags/images/Jamaica/2/large/Jamaica.png,Latin America & the Caribbean,71.2929616553639,68.2947201754764,67.9386340725807,68.2050109651908,72.4350491212556,70.1468894009217,73.3214194536635,72.8530190040895,78.9083259521701,80.2155736879218,70.6475372157473,74.7582657517155,73.8447640886665,72.6786441072155,81.5811411633938,80.8760221841264,66.9374004946373,58.1491405121058,77.8830181975968,100.439283127322,102.107640736628,102.996099417739,86.6833653190378,78.7236146724874,117.188653463454,121.555035537718,94.729508442151,92.8692278834288,91.417472350161,96.0102804247623,99.9401719360276,101.598788796013,125.494326721559,82.8421331840085,111.406683924325,107.651807499957,97.7242419605186,88.9848318252583,84.4749853660967,84.2317468917696,89.5130060528716,84.8277345994425,81.846755427102,88.1506308424088,89.3181040726816,90.4878933449097,100.745598824993,101.244422062437,113.577403844226,86.8852058919607,80.9270694707839,83.850340245751,82.0774281172537,83.3268341090472,84.7501227511567,76.1148760893698,76.3011608525468,77.0626556926485
Japan,https://dynamospanish.com/wp-content/uploads/flags/images/Japan/2/large/Japan.png,Asia & the Pacific,21.0109012005809,20.1795610853921,18.7217515364123,18.9141938341906,19.1849919693708,19.6526758750116,19.608822893561,19.1036703038059,19.1253798517047,19.5361172444192,19.5661448255947,19.918116938965,18.1451642365182,19.2981314826895,26.9043547825847,24.5979716097079,25.3262622289695,23.6290866918804,19.7273072768368,23.1440754776235,27.2277616831733,27.6288385217909,27.2932104663425,25.060116036395,26.3405837481833,24.5959974347141,18.1510900118969,17.1063640217492,17.1853875125939,18.8722123124478,19.6627488241512,18.073942508306,17.3298040342119,16.0138787096878,16.1044723058705,16.6794818841082,18.5245001539539,20.0407381925235,19.2320217080914,18.3489598227121,19.8196527094812,19.7981281249701,20.6856113593736,21.5831293981556,23.9223564559182,26.5154937832549,30.3317816192197,33.0938884857704,34.3990204251571,24.4908999164455,28.6130077131406,30.3930029700341,30.6361236890786,34.1475222566436,37.5457697966046,35.5964012573268,31.266582448967,
Jordan,https://dynamospanish.com/wp-content/uploads/flags/images/Jordan/2/large/Jordan.png,Asia & the Pacific,,,,,,,,,,,,,,,,,112.145249427111,116.034183082271,113.276338948957,121.465648854962,125.703983516484,142.175743770277,134.911206739802,117.138699205194,118.625962193015,115.915993636343,81.8394962157713,90.7786846803109,108.126858064612,130.45512924912,149.45338900699,137.261663286004,131.63589351089,130.489009104269,118.308790708395,124.585473372408,131.042936365035,120.731291701681,109.051623414364,104.480929679447,110.333670204203,109.284377778868,114.123440717748,115.706459100282,135.001083593042,147.539085718154,142.341761262043,146.62273496482,145.308330512666,115.530867291622,117.28588235017,121.513902683098,120.511436790707,114.305819531236,113.07138171667,98.0769067392572,91.3165635147951,92.604885610616
Kazakhstan,https://dynamospanish.com/wp-content/uploads/flags/images/Kazakhstan/2/large/Kazakhstan.png,Asia & the Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.336641791045,84.634521855277,84.1817390088715,82.522407044045,71.2735732877076,72.3595506961877,65.2041827454395,82.579151355772,105.699692634521,92.8490685069707,94.03168564978,91.4633324250457,96.4091997009336,97.7625030243024,91.4535267973373,92.1616330969975,94.2948046483658,75.7660674636533,74.1382658957842,73.1178570509129,73.7237324891671,65.4076093299538,64.9720346513507,53.0497288072652,60.3115965864153,
Kenya,https://dynamospanish.com/wp-content/uploads/flags/images/Kenya/2/large/Kenya.png,Africa,64.7658510634232,63.8471214284396,62.1629631488411,60.9957123202273,62.6016440907098,62.0931711821468,63.2844357676802,57.8373466606088,58.6981709840271,57.6173562446002,60.4896448154228,63.828463016028,55.3149083178315,56.0628486849596,74.5734043556142,64.3352678198379,64.206108970831,66.5519651594172,67.623540661453,57.3641747489486,65.4167959407607,64.2801857585139,58.2157371476402,54.1627053907292,58.8038975780625,55.4454345531665,55.7413855927369,47.7027680056848,49.9749820917703,53.156377223318,57.0209136817269,55.5976992243654,52.9308701038286,72.8584813635643,71.2661252293107,71.7457416403035,57.3121107038102,54.0571168602893,48.8972419400753,48.1922749889095,53.3090443862273,55.9468360286644,55.1726722640053,54.132265895729,59.4770033484288,64.4788661639796,55.2364851257303,53.8947888046059,57.5785986473131,50.8636415698917,54.2268646261755,60.4464994047319,57.8546543622079,53.1329927643438,51.2983047266654,44.2113200758611,36.7513713819802,39.3999131812295
Kiribati,https://dynamospanish.com/wp-content/uploads/flags/images/Kiribati/2/large/Kiribati.png,Asia & the Pacific,,,,,,,,,,,,,83.499873513787,91.9013767659498,93.2008769525898,95.4131710910949,92.1016646848989,93.9987980425264,101.101265822785,120.874422996223,97.0305882352941,104.686666666667,92.92,87.9942857142857,93.8102127659574,75.78,73.9933333333333,139.301666666667,109.110545454545,119.769615384615,138.098431372549,116.625737704918,144.311538461538,124.048695652174,101.296,124.300526315789,105.84,110.937142857143,97.0926923076923,112.642990654206,105.043275862069,113.464262295082,129.427895440261,110.667404593595,103.190618877906,125.632766137699,101.978097602058,105.889987022062,105.120899235163,103.432692083521,93.2106493422556,101.139052039923,106.097255450418,105.313233639595,107.84246533923,113.261349453458,106.705712932151,105.338587759625
Kuwait,https://dynamospanish.com/wp-content/uploads/flags/images/Kuwait/2/large/Kuwait.png,Asia & the Pacific,,,,,,90.7877169559412,90.0468384074941,87.9587155963303,87.8023133543638,92.4165824064712,83.9325733216408,85.0123089457453,89.2622950819672,94.102612056605,98.8014712510221,106.48121575907,110.487795921556,115.469108299333,110.404990268039,106.786755659135,112.64694192877,107.976178591538,106.868631806855,108.481546485516,104.754095678841,96.4195015767589,94.199098068142,89.6631466755924,90.5044012073789,93.7714375457745,103.011000150739,142.612954265862,94.6880649671661,92.057035197515,93.1842842757839,94.3184606852354,91.4702055451646,92.4455525987074,94.9526363021508,85.3736998683219,86.6205713050994,86.8423511821325,81.2251932700604,86.5563888694189,89.2961123480048,92.2434620438266,89.7115710892433,91.7313771830208,92.6829883897022,88.86409869414,97.028032806213,99.1164764440764,101.011448579908,97.606702286398,100.036945094404,98.6998633725231,94.6613503011347,
Kyrgyzstan,https://dynamospanish.com/wp-content/uploads/flags/images/Kyrgyzstan/2/large/Kyrgyzstan.png,Asia & the Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7537397157816,71.9611021069692,83.1782004586537,74.7063327544027,73.8302050053248,71.8261268124694,87.2957738051993,84.4771343003418,94.5092945286033,99.199448482102,89.4306264903798,73.7471119995994,82.9208566480117,83.932577658434,93.8157013325101,95.0840046303638,120.749981766273,137.058387838563,146.106082230139,133.379153167955,133.232850492333,136.179840420492,139.675937840309,134.026785643922,125.126181075833,110.961570714633,105.823574017406,102.206355744967
Laos,https://dynamospanish.com/wp-content/uploads/flags/images/Laos/2/large/Laos.png,Asia & the Pacific,,,,,,,,,,,,,,,,,,,,,,,,,9.10569132341861,13.8028174811876,11.3151658117447,20.115545365159,45.528106634611,44.1268320044714,35.8472084769786,38.1823216438676,44.1307586141721,52.6288120122103,64.809269997254,60.5544661404946,63.7571736099789,65.1569707659458,84.2695405093512,80.0584561631629,68.8373013683372,65.8994368798482,67.2549028523532,60.5720958822186,66.0797516217561,71.7926462754038,81.9613754165271,79.2126289024477,81.8491820935396,76.9308262199683,84.7203378917196,91.6986958673336,98.185126430631,98.1791466160708,99.0597382925996,85.7986260329241,75.0918215172963,75.8265924784403
Latvia,https://dynamospanish.com/wp-content/uploads/flags/images/Latvia/2/large/Latvia.png,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.87676271138,89.9170971630313,88.471121538919,90.4436508681137,79.8714376546922,81.752907834797,86.493976769262,83.2986584574345,84.7807482969911,93.7133509981055,100.833397562092,100.618599561276,95.9230193431634,92.0013789855011,86.8264215410616,108.788986837409,120.611250854009,127.065798888064,124.158110025073,122.927193787256,121.317923231615,119.187380597239,122.262454006183
Lebanon,https://dynamospanish.com/wp-content/uploads/flags/images/Lebanon/2/large/Lebanon.png,Asia & the Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.936263334222,117.916866935594,97.4250608812939,87.2357813846887,80.476840923293,70.272115474548,73.1353869937872,68.0966127595531,62.0865979381443,54.7171975983785,50.8141707661214,50.1152959262106,55.5568083587026,51.0425325574951,54.0908340214699,94.5267489711934,96.3696986694089,94.6527481891777,101.287449392713,106.955715774827,90.9039647852851,96.0287821351037,101.125257378232,94.7833340099534,90.3342969991426,81.4995779851538,74.0835726915236,72.6137501293447,69.9708184885884
Lesotho,https://dynamospanish.com/wp-content/uploads/flags/images/Lesotho/2/large/Lesotho.png,Africa,50.2024291497976,58.0392156862745,62.2073578595318,65.7738095238095,64.9595687331536,68.8775510204082,67.4074074074074,68.7455705173636,67.2134882661199,65.1528013582343,61.0997963340122,67.6416819012797,85.2090032154341,82.0451843043995,90.7317073170732,118.444846292948,156.542056074766,124.330755502677,107.851596203624,145.722472370037,131.091936923535,136.299212598425,,,,,,,,,,,,,,,,,,,,,,,,,,152.477473358642,152.18492123856,148.2442029246,140.56363966109,138.565201152552,138.982087462783,124.89989347682,117.911198745368,122.154737381637,125.378699233832,
